Date,Close
2018-04-04,4852.854786
2018-04-05,4867.346593
2018-04-06,4694.479748
2018-04-07,4894.499926
2018-04-08,4985.590012
2018-04-09,4792.049449
2018-04-10,4822.88894
2018-04-11,4893.739639
2018-04-12,5560.327452
2018-04-13,5533.418604
2018-04-14,5618.06378
2018-04-15,5864.879196
2018-04-16,5616.690402
2018-04-17,5520.08434
2018-04-18,5748.804858
2018-04-19,5873.691303
2018-04-20,6330.754206
2018-04-21,6365.11028
2018-04-22,6282.92453
2018-04-23,6415.545517
2018-04-24,6894.696618
2018-04-25,6340.546202
2018-04-26,6672.99388
2018-04-27,6476.15559
2018-04-28,6776.759216
2018-04-29,6824.517034
2018-04-30,6702.832408
2018-05-01,6669.872527
2018-05-02,6792.075743
2018-05-03,7180.188011
2018-05-04,7166.631413
2018-05-05,7253.380872
2018-05-06,7119.895223
2018-05-07,6902.269647
2018-05-08,6777.046398
2018-05-09,6872.125932
2018-05-10,6668.06576
2018-05-11,6205.086546
2018-05-12,6250.410184
2018-05-13,6409.644878
2018-05-14,6393.897187
2018-05-15,6277.38305
2018-05-16,6153.98256
2018-05-17,5953.117016
2018-05-18,6114.219742
2018-05-19,6114.219742
2018-05-20,6319.48786
2018-05-21,6251.19425
2018-05-22,5949.368114
2018-05-23,5611.739768
2018-05-24,5659.486048
2018-05-25,5610.90807
2018-05-26,5511.885018
2018-05-27,5525.10913
2018-05-28,5333.79726
2018-05-29,5624.080725
2018-05-30,5551.522064
2018-05-31,5506.927057
2018-06-01,5633.081012
2018-06-02,5719.472365
2018-06-03,5774.932736
2018-06-04,5625.403997
2018-06-05,5683.695687
2018-06-06,5703.458695
2018-06-07,5729.02308
2018-06-08,5686.171092
2018-06-09,5586.696914
2018-06-10,5035.30083
2018-06-11,5146.770519
2018-06-12,4902.187944
2018-06-13,4708.26634
2018-06-14,5006.079345
2018-06-15,4813.563714
2018-06-16,4888.345137
2018-06-17,4866.434189
2018-06-18,5062.166253
2018-06-19,5113.167591
2018-06-20,5130.74133
2018-06-21,5072.80409
2018-06-22,4555.550317
2018-06-23,4655.596027
2018-06-24,4636.053105
2018-06-25,4705.632385
2018-06-26,4600.741544
2018-06-27,4673.443519
2018-06-28,4499.53784
2018-06-29,4699.77394
2018-06-30,4835.16339
2018-07-01,4806.215812
2018-07-02,5037.302448
2018-07-03,4930.571503
2018-07-04,4983.369017
2018-07-05,4942.17204
2018-07-06,4979.42795
2018-07-07,5097.991989
2018-07-08,5045.14544
2018-07-09,5026.989664
2018-07-10,4755.220345
2018-07-11,4836.76823
2018-07-12,4733.316864
2018-07-13,4700.62252
2018-07-14,4723.727326
2018-07-15,4799.621752
2018-07-16,5072.594061
2018-07-17,5583.07701
2018-07-18,5641.723053
2018-07-19,5738.146614
2018-07-20,5584.432975
2018-07-21,5649.036102
2018-07-22,5627.401432
2018-07-23,5890.03416
2018-07-24,6409.140908
2018-07-25,6194.569432
2018-07-26,6053.855544
2018-07-27,6231.638269
2018-07-28,6264.612968
2018-07-29,6271.069328
2018-07-30,6222.782457
2018-07-31,5895.849472
2018-08-01,5791.957165
2018-08-02,5787.901241
2018-08-03,5704.411959
2018-08-04,5392.207136
2018-08-05,5404.380332
2018-08-06,5355.51075
2018-08-07,5188.342108
2018-08-08,4873.665741
2018-08-09,5092.721088
2018-08-10,4809.292418
2018-08-11,4876.91224
2018-08-12,4947.093538
2018-08-13,4898.269136
2018-08-14,4861.802982
2018-08-15,4939.286066
2018-08-16,4964.60822
2018-08-17,5148.421935
2018-08-18,5010.976416
2018-08-19,5089.363185
2018-08-20,4892.621193
2018-08-21,5017.946868
2018-08-22,4920.980714
2018-08-23,5085.80415
2018-08-24,5209.76884
2018-08-25,5227.424086
2018-08-26,5209.266204
2018-08-27,5355.200019
2018-08-28,5498.708469
2018-08-29,5397.38596
2018-08-30,5368.961704
2018-08-31,5409.888467
2018-09-01,5549.960191
2018-09-02,5646.762403
2018-09-03,5643.033031
2018-09-04,5722.736558
2018-09-05,5205.897648
2018-09-06,5024.197506
2018-09-07,4963.648612
2018-09-08,4785.650773
2018-09-09,4825.605049
2018-09-10,4843.514067
2018-09-11,4832.677583
2018-09-12,4852.575785
2018-09-13,4946.078992
2018-09-14,4963.705604
2018-09-15,4987.758776
2018-09-16,4972.844359
2018-09-17,4755.746873
2018-09-18,4823.425056
2018-09-19,4863.153808
2018-09-20,4893.529314
2018-09-21,5166.794995
2018-09-22,5138.0814
2018-09-23,5125.108615
2018-09-24,5012.436003
2018-09-25,4883.641518
2018-09-26,4904.477109
2018-09-27,5113.728906
2018-09-28,5087.40156
2018-09-29,5059.491222
2018-09-30,5076.125606
2018-10-01,5053.063726
2018-10-02,5021.554888
2018-10-03,5011.286779
2018-10-04,5049.51348
2018-10-05,5040.915902
2018-10-06,5013.865806
2018-10-07,5018.515226
2018-10-08,5077.713245
2018-10-09,5041.084828
2018-10-10,4963.971058
2018-10-11,4692.483318
2018-10-12,4723.962439
2018-10-13,4780.283434
2018-10-14,4782.924906
2018-10-15,4947.669539
2018-10-16,4938.789615
2018-10-17,4979.158821
2018-10-18,4961.976602
2018-10-19,4943.791921
2018-10-20,4916.636551
2018-10-21,4938.606796
2018-10-22,4965.562012
2018-10-23,5007.464212
2018-10-24,5044.43626
2018-10-25,5051.711742
2018-10-26,5045.611257
2018-10-27,5048.330595
2018-10-28,5047.727673
2018-10-29,4931.63107
2018-10-30,4964.763839
2018-10-31,4965.278385
2018-11-01,4910.419535
2018-11-02,4927.583441
2018-11-03,4907.735897
2018-11-04,4959.128964
2018-11-05,4922.380854
2018-11-06,4931.106857
2018-11-07,4982.815175
2018-11-08,4932.336306
2018-11-09,4920.874697
2018-11-10,4930.951805
2018-11-11,4953.839227
2018-11-12,4968.350782
2018-11-13,4859.313959
2018-11-14,4457.545312
2018-11-15,4443.685965
2018-11-16,4374.397716
2018-11-17,4354.748337
2018-11-18,4394.364726
2018-11-19,3758.378209
2018-11-20,3503.257053
2018-11-21,3611.378797
2018-11-22,3357.441902
2018-11-23,3382.632908
2018-11-24,3040.447217
2018-11-25,3143.997612
2018-11-26,2948.602559
2018-11-27,3015.746484
2018-11-28,3316.090868
2018-11-29,3352.053959
2018-11-30,3150.679401
2018-12-01,3301.8403
2018-12-02,3242.146862
2018-12-03,3051.681017
2018-12-04,3091.835925
2018-12-05,2950.003529
2018-12-06,2743.693705
2018-12-07,2673.80452
2018-12-08,2716.6751
2018-12-09,2818.282484
2018-12-10,2733.948309
2018-12-11,2725.424189
2018-12-12,2749.821069
2018-12-13,2618.420943
2018-12-14,2584.124646
2018-12-15,2560.437427
2018-12-16,2562.946243
2018-12-17,2801.545797
2018-12-18,2915.943886
2018-12-19,2948.931861
2018-12-20,3249.55337
2018-12-21,3063.588829
2018-12-22,3170.515671
2018-12-23,3151.446362
2018-12-24,3188.217031
2018-12-25,2993.314922
2018-12-26,3023.567972
2018-12-27,2860.976991
2018-12-28,3059.37319
2018-12-29,2935.377435
2018-12-30,3018.835419
2018-12-31,2914.03259
2019-01-01,3001.31439
2019-01-02,3126.352092
2019-01-03,3002.707957
2019-01-04,3009.546983
2019-01-05,2986.702868
2019-01-06,3183.116394
2019-01-07,3139.981336
2019-01-08,3138.231031
2019-01-09,3139.629591
2019-01-10,2841.584154
2019-01-11,2832.493683
2019-01-12,2820.177469
2019-01-13,2732.908637
2019-01-14,2850.617155
2019-01-15,2799.989415
2019-01-16,2797.099941
2019-01-17,2811.362638
2019-01-18,2804.795421
2019-01-19,2875.174505
2019-01-20,2758.991836
2019-01-21,2742.158008
2019-01-22,2762.87396
2019-01-23,2722.891407
2019-01-24,2729.381891
2019-01-25,2705.822861
2019-01-26,2706.902272
2019-01-27,2697.526811
2019-01-28,2614.144287
2019-01-29,2602.728018
2019-01-30,2636.911756
2019-01-31,2608.309033
2019-02-01,2635.415151
2019-02-02,2668.426356
2019-02-03,2619.859442
2019-02-04,2623.053777
2019-02-05,2660.442456
2019-02-06,2613.385825
2019-02-07,2600.246836
2019-02-08,2815.461225
2019-02-09,2809.297236
2019-02-10,2824.074131
2019-02-11,2811.318553
2019-02-12,2801.520692
2019-02-13,2788.857901
2019-02-14,2788.185748
2019-02-15,2773.443438
2019-02-16,2793.319273
2019-02-17,2819.588462
2019-02-18,3019.552708
2019-02-19,3005.729183
2019-02-20,3029.908553
2019-02-21,3002.205219
2019-02-22,3030.536698
2019-02-23,3155.737857
2019-02-24,2870.098466
2019-02-25,2914.69902
2019-02-26,2868.198102
2019-02-27,2861.014812
2019-02-28,2866.12026
2019-03-01,2883.080002
2019-03-02,2885.562008
2019-03-03,2867.772134
2019-03-04,2814.95518
2019-03-05,2929.831948
2019-03-06,2932.665671
2019-03-07,2954.670171
2019-03-08,2961.124816
2019-03-09,3023.649245
2019-03-10,3003.900624
2019-03-11,2920.755964
2019-03-12,2969.475733
2019-03-13,2903.51447
2019-03-14,2913.955537
2019-03-15,2934.145958
2019-03-16,3011.607777
2019-03-17,2995.265522
2019-03-18,2994.711692
2019-03-19,3023.797007
2019-03-20,3063.223032
2019-03-21,3030.515259
2019-03-22,3020.407389
2019-03-23,3028.622537
2019-03-24,3018.759528
2019-03-25,2964.676443
2019-03-26,2978.431757
2019-03-27,3076.734141
2019-03-28,3083.636709
2019-03-29,3144.06501
2019-03-30,3155.593607
2019-03-31,3164.626985
2019-04-01,3177.926999
2019-04-02,3730.354498
2019-04-03,3773.658329
2019-04-04,3757.562977
2019-04-05,3866.790502
2019-04-06,3879.408801
2019-04-07,3988.463968
2019-04-08,4048.752465
2019-04-09,3982.090601
2019-04-10,4055.601433
2019-04-11,3860.284136
2019-04-12,3888.258117
2019-04-13,3873.541422
2019-04-14,3954.110635
2019-04-15,3844.580313
2019-04-16,3987.571381
2019-04-17,4016.829168
2019-04-18,4069.490997
2019-04-19,4077.610631
2019-04-20,4098.75094
2019-04-21,4083.753107
2019-04-22,4157.196002
2019-04-23,4271.28152
2019-04-24,4212.894955
2019-04-25,3999.564032
2019-04-26,4029.371052
2019-04-27,4013.005417
2019-04-28,4009.583266
2019-04-29,3995.69205
2019-04-30,4054.145629
2019-05-01,4100.73488
2019-05-02,4146.822736
2019-05-03,4312.433038
2019-05-04,4401.570628
2019-05-05,4350.134694
2019-05-06,4346.099562
2019-05-07,4410.167727
2019-05-08,4578.6654
2019-05-09,4736.217732
2019-05-10,4892.046504
2019-05-11,5529.941253
2019-05-12,5363.420693
2019-05-13,6024.021865
2019-05-14,6191.841318
2019-05-15,6369.018654
2019-05-16,6153.821317
2019-05-17,5796.625341
2019-05-18,5709.544078
2019-05-19,6425.504109
2019-05-20,6269.256904
2019-05-21,6251.953522
2019-05-22,6020.807936
2019-05-23,6208.549788
2019-05-24,6290.792784
2019-05-25,6333.413488
2019-05-26,6836.614767
2019-05-27,6915.316104
2019-05-28,6887.633673
2019-05-29,6855.454283
2019-05-30,6561.08083
2019-05-31,6768.230994
2019-06-01,6766.85035
2019-06-02,6911.643714
2019-06-03,6404.542058
2019-06-04,6042.590119
2019-06-05,6138.126957
2019-06-06,6144.946762
2019-06-07,6284.888907
2019-06-08,6221.984716
2019-06-09,6002.004225
2019-06-10,6309.121165
2019-06-11,6217.380907
2019-06-12,6430.079222
2019-06-13,6491.377069
2019-06-14,6905.140693
2019-06-15,7028.675002
2019-06-16,7123.670257
2019-06-17,7440.550462
2019-06-18,7221.444015
2019-06-19,7329.184877
2019-06-20,7502.501451
2019-06-21,8012.799649
2019-06-22,8399.150694
2019-06-23,8516.710683
2019-06-24,8663.555946
2019-06-25,9251.003397
2019-06-26,10188.96637
2019-06-27,8782.412432
2019-06-28,9738.03201
2019-06-29,9368.301223
2019-06-30,8483.313853
2019-07-01,8373.946859
2019-07-02,8602.246998
2019-07-03,9514.674964
2019-07-04,8868.828836
2019-07-05,8770.239019
2019-07-06,8983.574294
